Month,Day,Hour,Grid_Price,Aggregator_Price,Household_Demand,SoC,Car_Available
4,22,13,0.35,0.26,0.0,,0
4,22,14,0.28,0.2,0.0,0.1857,1
4,22,15,0.33,0.24,0.0,,0
4,22,16,0.34,0.29,0.0,,0
4,22,17,0.32,0.25,23.31,,0
4,22,18,0.45,0.42,5.16,,0
4,22,19,0.38,0.32,12.47,,0
4,22,20,0.44,0.37,20.95,0.2705,1
4,22,21,0.48,0.43,9.31,,1
4,22,22,0.19,0.17,17.26,,0
4,22,23,0.15,0.14,17.35,0.4557,1
4,23,0,0.16,0.15,0.0,,1
4,23,1,0.18,0.17,0.0,,1
4,23,2,0.19,0.17,0.0,,0
4,23,3,0.2,0.18,0.0,,0
4,23,4,0.19,0.17,0.0,,0
4,23,5,0.2,0.17,0.0,0.6012,1
4,23,6,0.21,0.19,19.77,,0
4,23,7,0.36,0.33,17.07,0.3336,1
4,23,8,0.4,0.3,20.75,,0
4,23,9,0.47,0.39,0.0,,0
4,23,10,0.27,0.22,0.0,0.1586,1
4,23,11,0.34,0.24,0.0,,0
4,23,12,0.31,0.22,11.6,,0
4,23,13,0.3,0.22,0.0,,0
4,23,14,0.27,0.21,0.0,,0
4,23,15,0.29,0.22,0.0,,0
4,23,16,0.29,0.21,0.0,,0
4,23,17,0.25,0.21,10.61,0.2999,1
4,23,18,0.38,0.33,5.67,,1
4,23,19,0.35,0.31,9.46,,1
4,23,20,0.41,0.37,23.52,,1
4,23,21,0.45,0.39,16.81,,1
4,23,22,0.19,0.17,11.22,,1
4,23,23,0.23,0.21,21.57,,1
4,24,0,0.24,0.21,7.32,,1
4,24,1,0.16,0.15,0.0,,1
4,24,2,0.21,0.18,0.0,,1
4,24,3,0.22,0.19,0.0,,1
4,24,4,0.22,0.19,0.0,,1
4,24,5,0.23,0.21,0.0,,1
4,24,6,0.19,0.16,21.95,,1
4,24,7,0.5,0.47,16.74,,0
4,24,8,0.35,0.29,5.55,,0
4,24,9,0.43,0.31,0.0,0.4728,1
4,24,10,0.27,0.22,0.0,,1
4,24,11,0.28,0.21,0.0,,0
4,24,12,0.32,0.24,0.0,,0
4,24,13,0.29,0.23,0.0,,0
4,24,14,0.27,0.21,4.52,,0
4,24,15,0.28,0.21,0.0,,0
4,24,16,0.26,0.21,0.0,,0
4,24,17,0.27,0.23,5.14,0.3153,1
4,24,18,0.45,0.39,17.4,,1
4,24,19,0.47,0.43,22.59,,1
4,24,20,0.4,0.36,17.78,,0
4,24,21,0.4,0.36,15.04,0.2203,1
4,24,22,0.17,0.15,10.89,,1
4,24,23,0.16,0.15,12.97,,1
4,25,0,0.17,0.15,0.0,,1
4,25,1,0.2,0.18,0.0,,1
4,25,2,0.15,0.13,0.0,,0
4,25,3,0.21,0.19,2.04,0.6948,1
4,25,4,0.2,0.18,0.0,,0
4,25,5,0.15,0.14,0.0,0.3849,1
4,25,6,0.21,0.19,23.92,,1
4,25,7,0.49,0.43,18.7,,1
4,25,8,0.43,0.34,17.23,,0
4,25,9,0.35,0.29,0.0,,0
4,25,10,0.25,0.18,0.0,,0
4,25,11,0.26,0.19,0.0,,0
4,25,12,0.29,0.22,0.0,,0
4,25,13,0.29,0.22,0.0,,0
4,25,14,0.33,0.26,6.98,,0
4,25,15,0.31,0.23,0.0,,0
4,25,16,0.3,0.23,0.0,,0
4,25,17,0.28,0.2,13.43,,0
4,25,18,0.39,0.35,5.54,,0
4,25,19,0.37,0.34,5.91,,0
4,25,20,0.45,0.41,20.5,0.6288,1
4,25,21,0.5,0.43,24.16,,1
4,25,22,0.19,0.18,0.0,,1
4,25,23,0.16,0.14,24.47,,1
4,26,0,0.24,0.21,0.0,,0
4,26,1,0.15,0.14,0.0,0.209,1
4,26,2,0.2,0.18,2.37,,1
4,26,3,0.18,0.17,0.0,,1
4,26,4,0.19,0.17,0.0,,1
4,26,5,0.22,0.2,0.0,,1
4,26,6,0.15,0.14,13.37,,1
4,26,7,0.41,0.37,11.1,,1
4,26,8,0.46,0.39,8.83,,0
4,26,9,0.46,0.39,10.11,0.6631,1
4,26,10,0.25,0.2,0.0,,1
4,26,11,0.28,0.24,0.0,,1
4,26,12,0.29,0.23,0.0,,0
4,26,13,0.25,0.18,0.0,,0
4,26,14,0.27,0.21,5.65,,0
4,26,15,0.35,0.25,0.0,,0
4,26,16,0.31,0.24,0.0,,0
4,26,17,0.3,0.25,16.94,,0
4,26,18,0.49,0.43,18.86,0.8733,1
4,26,19,0.38,0.35,11.61,,1
4,26,20,0.38,0.33,6.43,,1
4,26,21,0.45,0.39,13.41,,1
4,26,22,0.23,0.2,7.3,,1
4,26,23,0.18,0.15,23.32,,1
4,27,0,0.2,0.18,0.0,,0
4,27,1,0.17,0.15,0.0,0.1965,1
4,27,2,0.22,0.2,0.0,,1
4,27,3,0.16,0.15,0.0,,1
4,27,4,0.17,0.15,0.0,,1
4,27,5,0.25,0.22,0.0,,1
4,27,6,0.16,0.15,24.93,,1
4,27,7,0.46,0.43,7.17,,1
4,27,8,0.41,0.32,9.67,,0
4,27,9,0.35,0.27,0.0,,0
4,27,10,0.27,0.22,0.0,,0
4,27,11,0.29,0.22,0.0,0.3569,1
4,27,12,0.25,0.18,11.02,,0
4,27,13,0.31,0.24,0.0,,0
4,27,14,0.3,0.23,0.0,,0
4,27,15,0.32,0.23,0.0,,0
4,27,16,0.31,0.25,0.0,,0
4,27,17,0.35,0.28,24.0,,0
4,27,18,0.46,0.41,9.66,0.5541,1
4,27,19,0.48,0.44,16.65,,1
4,27,20,0.47,0.41,22.28,,1
4,27,21,0.36,0.32,11.72,,1
4,27,22,0.17,0.15,20.68,,1
4,27,23,0.2,0.18,20.52,,1
4,28,0,0.25,0.24,0.0,,1
4,28,1,0.23,0.2,0.0,,1
4,28,2,0.24,0.22,6.85,,1
4,28,3,0.16,0.14,0.0,,1
4,28,4,0.22,0.21,0.0,,1
4,28,5,0.15,0.14,10.8,,1
4,28,6,0.22,0.2,20.31,,1
4,28,7,0.45,0.42,11.88,,0
4,28,8,0.49,0.36,0.0,,0
4,28,9,0.45,0.36,0.0,,0
4,28,10,0.33,0.26,0.0,,0
4,28,11,0.25,0.2,0.0,,0
4,28,12,0.26,0.22,0.0,,0
4,28,13,0.26,0.19,0.0,,0
4,28,14,0.26,0.22,0.0,0.4197,1
4,28,15,0.29,0.24,0.0,,0
4,28,16,0.34,0.28,0.0,,0
4,28,17,0.3,0.23,21.19,0.8673,1
4,28,18,0.45,0.38,9.75,,1
4,28,19,0.36,0.31,20.74,,0
4,28,20,0.35,0.31,12.35,,0
4,28,21,0.48,0.41,0.0,0.9184,1
4,28,22,0.18,0.17,24.29,,0
4,28,23,0.19,0.18,17.06,0.8065,1
4,29,0,0.23,0.2,0.0,,1
4,29,1,0.2,0.17,0.0,,0
4,29,2,0.18,0.17,0.0,,0
4,29,3,0.18,0.17,0.0,0.2192,1
4,29,4,0.17,0.15,0.0,,1
4,29,5,0.17,0.15,0.0,,0
4,29,6,0.24,0.2,6.72,0.1624,1
4,29,7,0.36,0.33,9.19,,1
4,29,8,0.48,0.35,21.71,,0
4,29,9,0.48,0.35,0.0,,0
4,29,10,0.33,0.27,8.63,,0
4,29,11,0.31,0.26,0.0,,0
4,29,12,0.3,0.22,0.0,0.4268,1
4,29,13,0.35,0.27,0.0,,0
4,29,14,0.3,0.22,0.0,,0
4,29,15,0.35,0.28,0.0,0.8686,1
4,29,16,0.34,0.28,3.85,,1
4,29,17,0.25,0.18,0.0,,0
4,29,18,0.36,0.34,24.51,0.8716,1
4,29,19,0.44,0.38,0.0,,1
4,29,20,0.46,0.39,14.84,,1
4,29,21,0.5,0.43,13.78,,1
4,29,22,0.2,0.18,9.65,,0
4,29,23,0.21,0.19,10.69,,0
4,30,0,0.24,0.21,0.0,0.6712,1
4,30,1,0.23,0.21,0.0,,1
4,30,2,0.24,0.21,0.0,,1
4,30,3,0.18,0.16,0.0,,0
4,30,4,0.2,0.18,0.0,,0
4,30,5,0.2,0.18,0.0,,0
4,30,6,0.23,0.2,5.46,,0
4,30,7,0.49,0.46,12.75,0.4273,1
4,30,8,0.37,0.27,19.96,,0
4,30,9,0.46,0.39,0.0,,0
4,30,10,0.3,0.21,0.0,0.6625,1
4,30,11,0.27,0.21,0.0,,0
4,30,12,0.27,0.22,0.0,,0
4,30,13,0.28,0.22,0.0,0.6589,1
4,30,14,0.32,0.23,0.0,,0
4,30,15,0.25,0.21,0.0,,0
4,30,16,0.3,0.21,0.0,,0
4,30,17,0.28,0.2,0.0,,0
4,30,18,0.39,0.35,19.8,0.4176,1
4,30,19,0.41,0.38,13.25,,1
4,30,20,0.39,0.37,8.9,,0
4,30,21,0.45,0.42,14.04,,0
4,30,22,0.25,0.22,17.85,,0
4,30,23,0.21,0.18,16.09,,0
5,1,0,0.23,0.2,0.0,0.7808,1
5,1,1,0.19,0.18,0.0,,0
5,1,2,0.19,0.17,0.0,,0
5,1,3,0.16,0.14,0.0,,0
5,1,4,0.15,0.14,0.0,0.8228,1
5,1,5,0.25,0.22,0.0,,1
5,1,6,0.25,0.23,22.94,,1
5,1,7,0.41,0.37,21.65,,1
5,1,8,0.48,0.39,11.97,,0
5,1,9,0.46,0.36,11.42,,0
5,1,10,0.28,0.22,0.0,,0
5,1,11,0.29,0.22,0.0,,0
5,1,12,0.3,0.22,0.0,,0
5,1,13,0.32,0.26,0.0,0.1897,1
5,1,14,0.29,0.21,0.0,,0
5,1,15,0.26,0.22,0.0,0.8056,1
5,1,16,0.33,0.27,0.0,,1
5,1,17,0.33,0.24,7.68,,0
5,1,18,0.4,0.34,10.87,,0
5,1,19,0.46,0.4,16.49,,0
5,1,20,0.37,0.34,22.42,0.3421,1
5,1,21,0.38,0.33,20.88,,1
5,1,22,0.22,0.2,22.66,,1
5,1,23,0.21,0.19,5.95,,0
5,2,0,0.21,0.18,0.0,0.7288,1
5,2,1,0.25,0.22,7.87,,1
5,2,2,0.19,0.18,9.99,,1
5,2,3,0.21,0.19,0.0,,0
5,2,4,0.2,0.19,4.76,0.291,1
5,2,5,0.22,0.2,0.0,,0
5,2,6,0.21,0.19,17.58,,0
5,2,7,0.41,0.37,14.04,0.2896,1
5,2,8,0.43,0.31,10.99,,1
5,2,9,0.45,0.33,0.0,,1
5,2,10,0.31,0.22,0.0,,1
5,2,11,0.3,0.22,0.0,,0
5,2,12,0.33,0.24,0.0,,0
5,2,13,0.34,0.24,0.0,,0
5,2,14,0.26,0.21,0.0,,0
5,2,15,0.28,0.22,6.58,0.397,1
5,2,16,0.25,0.2,0.0,,0
5,2,17,0.34,0.28,24.97,,0
5,2,18,0.44,0.4,6.09,0.5326,1
5,2,19,0.4,0.35,8.12,,0
5,2,20,0.5,0.43,10.06,,0
5,2,21,0.39,0.35,24.62,0.8051,1
5,2,22,0.16,0.14,5.94,,1
5,2,23,0.18,0.16,17.82,,1
5,3,0,0.22,0.2,0.0,,0
5,3,1,0.17,0.16,27.99,,0
5,3,2,0.23,0.2,22.97,0.9227,1
5,3,3,0.23,0.21,19.64,,0
5,3,4,0.18,0.16,25.98,,0
5,3,5,0.2,0.17,22.15,0.5939,1
5,3,6,0.24,0.22,24.89,,0
5,3,7,0.38,0.32,11.51,0.6049,1
5,3,8,0.49,0.39,14.41,,1
5,3,9,0.39,0.31,19.96,,0
5,3,10,0.32,0.26,27.66,,0
5,3,11,0.32,0.23,16.74,,0
5,3,12,0.32,0.26,26.06,,0
5,3,13,0.28,0.22,25.17,,0
5,3,14,0.33,0.27,0.0,,0
5,3,15,0.29,0.23,0.0,0.6274,1
5,3,16,0.26,0.22,17.24,,0
5,3,17,0.3,0.22,28.39,0.5986,1
5,3,18,0.37,0.33,23.15,,0
5,3,19,0.39,0.36,18.15,,0
5,3,20,0.37,0.34,19.32,,0
5,3,21,0.39,0.36,15.27,,0
5,3,22,0.21,0.19,23.47,,0
5,3,23,0.16,0.14,23.59,,0
5,4,0,0.24,0.21,23.43,0.7862,1
5,4,1,0.23,0.2,20.89,,1
5,4,2,0.18,0.17,16.18,,0
5,4,3,0.19,0.17,15.32,0.3399,1
5,4,4,0.23,0.22,24.36,,1
5,4,5,0.22,0.19,0.0,,1
5,4,6,0.24,0.22,24.19,,1
5,4,7,0.43,0.38,20.88,,1
5,4,8,0.49,0.4,16.39,,0
5,4,9,0.45,0.37,0.0,,0
5,4,10,0.35,0.29,0.0,,0
5,4,11,0.32,0.22,16.34,,0
5,4,12,0.26,0.2,23.67,,0
5,4,13,0.27,0.22,26.8,0.2149,1
5,4,14,0.3,0.22,25.92,,0
5,4,15,0.34,0.24,25.62,,0
5,4,16,0.3,0.24,22.89,,0
5,4,17,0.26,0.22,23.36,,0
5,4,18,0.47,0.44,28.25,0.8356,1
5,4,19,0.5,0.43,25.85,,1
5,4,20,0.49,0.43,22.84,,1
5,4,21,0.37,0.34,15.29,,1
5,4,22,0.24,0.22,22.4,,1
5,4,23,0.15,0.14,26.84,,1
5,5,0,0.23,0.21,0.0,,1
5,5,1,0.17,0.15,0.0,,1
5,5,2,0.19,0.17,0.0,,0
5,5,3,0.22,0.19,0.0,,0
5,5,4,0.18,0.17,0.0,0.2214,1
5,5,5,0.16,0.15,0.0,,1
5,5,6,0.25,0.22,6.44,,1
5,5,7,0.39,0.36,23.66,,0
5,5,8,0.36,0.26,17.72,,0
5,5,9,0.42,0.35,0.0,0.7103,1
5,5,10,0.28,0.21,0.0,,0
5,5,11,0.32,0.26,0.0,,0
5,5,12,0.33,0.28,0.0,,0
5,5,13,0.3,0.23,0.0,,0
5,5,14,0.34,0.24,0.0,0.3247,1
5,5,15,0.29,0.24,10.37,,0
5,5,16,0.28,0.2,0.0,0.6259,1
5,5,17,0.29,0.23,8.81,,0
5,5,18,0.39,0.34,23.43,,0
5,5,19,0.35,0.33,13.47,0.5513,1
5,5,20,0.49,0.43,13.88,,1
5,5,21,0.42,0.39,10.07,,1
5,5,22,0.16,0.14,24.16,,1
5,5,23,0.23,0.2,0.0,,0
5,6,0,0.22,0.2,0.0,0.6409,1
5,6,1,0.17,0.15,0.0,,1
5,6,2,0.21,0.2,0.0,,1
5,6,3,0.24,0.21,0.0,,0
5,6,4,0.22,0.21,9.64,,0
5,6,5,0.23,0.2,0.0,,0
5,6,6,0.23,0.2,22.39,0.825,1
5,6,7,0.48,0.43,6.22,,1
5,6,8,0.47,0.35,0.0,,1
5,6,9,0.46,0.32,4.08,,0
5,6,10,0.27,0.19,0.0,,0
5,6,11,0.28,0.22,8.27,,0
5,6,12,0.35,0.26,0.0,,0
5,6,13,0.32,0.25,0.0,,0
5,6,14,0.32,0.24,2.68,,0
5,6,15,0.35,0.27,0.0,,0
5,6,16,0.33,0.23,0.0,,0
5,6,17,0.3,0.22,21.58,,0
5,6,18,0.45,0.4,17.79,0.6947,1
5,6,19,0.49,0.44,7.48,,1
5,6,20,0.42,0.36,6.21,,1
5,6,21,0.44,0.38,6.59,,1
5,6,22,0.21,0.2,24.76,,1
5,6,23,0.19,0.17,0.0,,1
5,7,0,0.18,0.16,0.0,,1
5,7,1,0.2,0.19,0.0,,1
5,7,2,0.16,0.14,0.0,,1
5,7,3,0.21,0.19,0.0,,0
5,7,4,0.19,0.16,0.0,0.7701,1
5,7,5,0.18,0.16,0.0,,1
5,7,6,0.16,0.15,11.57,,0
5,7,7,0.44,0.38,18.44,0.2261,1
5,7,8,0.48,0.34,10.24,,0
5,7,9,0.36,0.29,0.0,,0
5,7,10,0.27,0.2,0.0,,0
5,7,11,0.31,0.22,0.0,,0
5,7,12,0.31,0.22,0.0,,0
5,7,13,0.3,0.22,0.0,,0
5,7,14,0.26,0.22,0.0,,0
5,7,15,0.33,0.25,0.0,,0
5,7,16,0.29,0.24,0.0,,0
5,7,17,0.29,0.21,18.35,0.7227,1
5,7,18,0.46,0.42,11.09,,0
5,7,19,0.44,0.4,10.28,,0
5,7,20,0.46,0.42,9.27,,0
5,7,21,0.49,0.45,20.07,0.5264,1
5,7,22,0.17,0.15,6.64,,1
5,7,23,0.23,0.21,0.0,,1
5,8,0,0.18,0.17,0.0,,1
5,8,1,0.17,0.16,0.0,,0
5,8,2,0.19,0.18,10.68,,0
5,8,3,0.16,0.14,0.0,0.6156,1
5,8,4,0.16,0.14,0.0,,1
5,8,5,0.2,0.19,0.0,,1
5,8,6,0.23,0.22,17.4,,1
5,8,7,0.48,0.43,10.88,,1
5,8,8,0.37,0.26,0.0,,0
5,8,9,0.49,0.4,0.0,,0
5,8,10,0.26,0.21,0.0,,0
5,8,11,0.26,0.18,0.0,,0
5,8,12,0.32,0.23,0.0,,0
5,8,13,0.32,0.26,0.0,,0
5,8,14,0.26,0.21,0.0,,0
5,8,15,0.28,0.23,8.78,,0
5,8,16,0.26,0.22,0.0,,0
5,8,17,0.29,0.22,10.89,,0
5,8,18,0.43,0.38,20.38,0.2085,1
5,8,19,0.41,0.36,23.17,,0
5,8,20,0.36,0.34,8.68,0.7332,1
5,8,21,0.49,0.43,21.97,,1
5,8,22,0.24,0.21,7.02,,1
5,8,23,0.25,0.23,6.33,,1
5,9,0,0.2,0.19,0.0,,1
5,9,1,0.21,0.18,0.0,,1
5,9,2,0.17,0.15,0.0,,1
5,9,3,0.22,0.21,0.0,,0
5,9,4,0.18,0.17,0.0,,0
5,9,5,0.19,0.18,0.0,0.536,1
5,9,6,0.17,0.15,10.84,,0
5,9,7,0.37,0.35,17.83,,0
5,9,8,0.35,0.28,23.37,,0
5,9,9,0.41,0.29,0.0,,0
5,9,10,0.27,0.19,0.0,,0
5,9,11,0.26,0.2,6.77,,0
5,9,12,0.27,0.21,0.0,,0
5,9,13,0.28,0.22,0.0,0.8259,1
5,9,14,0.3,0.23,0.0,,0
5,9,15,0.31,0.23,10.5,,0
5,9,16,0.35,0.29,0.0,,0
5,9,17,0.26,0.19,10.71,,0
5,9,18,0.47,0.42,20.39,0.2033,1
5,9,19,0.5,0.47,23.12,,0
5,9,20,0.46,0.39,23.96,0.8226,1
5,9,21,0.43,0.4,14.07,,1
5,9,22,0.18,0.16,10.98,,1
5,9,23,0.17,0.16,18.42,,0
5,10,0,0.19,0.17,0.0,0.8647,1
5,10,1,0.23,0.22,0.0,,1
5,10,2,0.21,0.19,0.0,,1
5,10,3,0.17,0.16,0.0,,1
5,10,4,0.23,0.22,0.0,,0
5,10,5,0.18,0.17,0.0,0.3378,1
5,10,6,0.2,0.18,20.86,,0
5,10,7,0.44,0.41,9.05,0.2753,1
5,10,8,0.47,0.4,13.39,,0
5,10,9,0.4,0.33,10.34,0.6461,1
5,10,10,0.29,0.21,0.0,,0
5,10,11,0.28,0.2,0.0,,0
5,10,12,0.28,0.2,0.0,,0
5,10,13,0.27,0.22,2.97,,0
5,10,14,0.33,0.28,4.17,,0
5,10,15,0.26,0.18,0.0,,0
5,10,16,0.3,0.21,4.47,,0
5,10,17,0.32,0.26,23.65,,0
5,10,18,0.48,0.41,16.01,0.6038,1
5,10,19,0.45,0.42,14.17,,1
5,10,20,0.41,0.38,14.0,,1
5,10,21,0.42,0.39,10.52,,1
5,10,22,0.2,0.18,6.52,,1
5,10,23,0.25,0.21,23.92,,1
5,11,0,0.25,0.24,0.0,,1
5,11,1,0.21,0.18,5.38,,1
5,11,2,0.24,0.21,0.0,,0
5,11,3,0.21,0.19,6.33,0.4132,1
5,11,4,0.22,0.2,0.0,,1
5,11,5,0.21,0.18,0.0,,0
5,11,6,0.16,0.14,21.21,0.4267,1
5,11,7,0.35,0.32,16.83,,1
5,11,8,0.42,0.3,17.59,,0
5,11,9,0.37,0.31,8.23,,0
5,11,10,0.26,0.21,0.0,,0
5,11,11,0.31,0.23,0.0,,0
5,11,12,0.27,0.23,0.0,,0
5,11,13,0.3,0.22,0.0,,0
5,11,14,0.32,0.26,0.0,,0
5,11,15,0.3,0.25,0.0,,0
5,11,16,0.31,0.22,0.0,,0
5,11,17,0.27,0.23,14.19,,0
5,11,18,0.41,0.36,21.9,,0
5,11,19,0.42,0.38,22.21,0.3437,1
5,11,20,0.39,0.35,6.46,,1
5,11,21,0.48,0.46,5.91,,1
5,11,22,0.18,0.15,22.99,,1
5,11,23,0.16,0.14,5.17,,1
5,12,0,0.17,0.15,0.0,,0
5,12,1,0.17,0.15,0.0,0.7405,1
5,12,2,0.21,0.19,0.0,,1
5,12,3,0.19,0.17,0.0,,0
5,12,4,0.17,0.15,0.0,,0
5,12,5,0.15,0.13,7.52,,0
5,12,6,0.17,0.15,13.34,0.8934,1
5,12,7,0.46,0.41,6.38,,1
5,12,8,0.5,0.36,21.7,,0
5,12,9,0.49,0.41,0.0,,0
5,12,10,0.33,0.25,0.0,0.9224,1
5,12,11,0.25,0.21,0.0,,0
5,12,12,0.33,0.23,0.0,0.9242,1
5,12,13,0.28,0.21,0.0,,1
5,12,14,0.32,0.26,0.0,,0
5,12,15,0.32,0.23,11.24,,0
5,12,16,0.29,0.24,0.0,,0
5,12,17,0.34,0.27,22.89,,0
5,12,18,0.46,0.44,20.61,,0
5,12,19,0.46,0.4,8.78,0.6687,1
5,12,20,0.37,0.33,16.11,,1
5,12,21,0.48,0.41,6.12,,0
5,12,22,0.21,0.2,5.4,,0
5,12,23,0.21,0.18,12.83,0.3672,1
5,13,0,0.22,0.2,0.0,,1
5,13,1,0.25,0.22,0.0,,0
5,13,2,0.17,0.15,0.0,0.8999,1
5,13,3,0.22,0.19,0.0,,1
5,13,4,0.18,0.17,0.0,,0
5,13,5,0.21,0.19,0.0,0.4516,1
5,13,6,0.21,0.19,11.88,,1
5,13,7,0.36,0.32,0.0,,1
5,13,8,0.44,0.35,20.54,,1
5,13,9,0.38,0.3,0.0,,0
5,13,10,0.33,0.25,0.0,,0
5,13,11,0.28,0.2,0.0,,0
5,13,12,0.29,0.25,0.0,0.4495,1
5,13,13,0.31,0.22,0.0,,0
5,13,14,0.33,0.28,0.0,,0
5,13,15,0.27,0.2,0.0,,0
5,13,16,0.34,0.27,0.0,0.7365,1
5,13,17,0.27,0.2,10.91,,1
5,13,18,0.45,0.4,0.0,,0
5,13,19,0.43,0.37,11.0,0.6943,1
5,13,20,0.5,0.43,15.89,,1
5,13,21,0.46,0.43,11.67,,1
5,13,22,0.25,0.23,21.83,,1
5,13,23,0.21,0.19,0.0,,1
5,14,0,0.23,0.21,0.0,,0
5,14,1,0.24,0.23,4.67,0.5151,1
5,14,2,0.2,0.18,0.0,,1
5,14,3,0.24,0.22,6.41,,0
5,14,4,0.24,0.21,0.0,,0
5,14,5,0.21,0.18,0.0,0.5773,1
5,14,6,0.22,0.21,20.1,,1
5,14,7,0.45,0.4,15.45,,1
5,14,8,0.47,0.34,5.96,,0
5,14,9,0.38,0.29,6.08,,0
5,14,10,0.33,0.26,0.0,,0
5,14,11,0.27,0.19,0.0,,0
5,14,12,0.33,0.28,0.0,,0
5,14,13,0.31,0.25,0.0,,0
5,14,14,0.32,0.27,0.0,,0
5,14,15,0.25,0.2,0.0,0.3692,1
5,14,16,0.3,0.22,0.0,,0
5,14,17,0.31,0.26,8.9,,0
5,14,18,0.44,0.4,23.96,,0
5,14,19,0.41,0.37,24.68,0.1509,1
5,14,20,0.42,0.36,19.72,,1
5,14,21,0.4,0.36,8.26,,1
5,14,22,0.2,0.19,23.65,,1
5,14,23,0.24,0.21,18.87,,1
5,15,0,0.24,0.21,0.0,,0
5,15,1,0.25,0.22,0.0,,0
5,15,2,0.19,0.17,0.0,0.9124,1
5,15,3,0.17,0.15,0.0,,1
5,15,4,0.22,0.2,9.2,,0
5,15,5,0.18,0.16,0.0,0.7539,1
5,15,6,0.18,0.16,15.3,,0
5,15,7,0.39,0.34,0.0,,0
5,15,8,0.4,0.33,16.4,0.7548,1
5,15,9,0.43,0.31,0.0,,0
5,15,10,0.27,0.21,0.0,,0
5,15,11,0.33,0.25,0.0,,0
5,15,12,0.3,0.23,0.0,,0
5,15,13,0.28,0.2,0.0,,0
5,15,14,0.3,0.23,0.0,0.4847,1
5,15,15,0.27,0.2,0.0,,0
5,15,16,0.29,0.23,0.0,,0
5,15,17,0.26,0.21,0.0,,0
5,15,18,0.38,0.33,0.0,,0
5,15,19,0.37,0.34,20.35,0.6859,1
5,15,20,0.42,0.4,12.83,,1
5,15,21,0.36,0.32,5.55,,0
5,15,22,0.18,0.17,17.23,0.3019,1
5,15,23,0.25,0.22,18.52,,1
5,16,0,0.21,0.18,0.0,,1
5,16,1,0.15,0.14,0.0,,1
5,16,2,0.21,0.18,0.0,,0
5,16,3,0.24,0.21,2.11,0.6335,1
5,16,4,0.19,0.17,0.0,,0
5,16,5,0.19,0.18,0.0,0.769,1
5,16,6,0.2,0.18,22.53,,1
5,16,7,0.36,0.31,12.42,,1
5,16,8,0.5,0.38,18.69,,1
5,16,9,0.44,0.35,0.0,,0
5,16,10,0.32,0.27,0.0,,0
5,16,11,0.29,0.21,0.0,,0
5,16,12,0.26,0.2,0.0,,0
5,16,13,0.34,0.26,0.0,,0
5,16,14,0.28,0.22,7.71,,0
5,16,15,0.32,0.22,0.0,,0
5,16,16,0.26,0.19,0.0,,0
5,16,17,0.32,0.24,0.0,,0
5,16,18,0.46,0.42,0.0,,0
5,16,19,0.42,0.4,23.91,0.7486,1
5,16,20,0.42,0.36,18.9,,1
5,16,21,0.41,0.38,16.78,,0
5,16,22,0.23,0.2,10.59,,0
5,16,23,0.18,0.15,10.28,,0
5,17,0,0.24,0.22,0.0,0.5857,1
5,17,1,0.2,0.17,0.0,,0
5,17,2,0.24,0.22,0.0,,0
5,17,3,0.24,0.21,0.0,,0
5,17,4,0.23,0.21,0.0,0.5381,1
5,17,5,0.16,0.14,0.0,,1
5,17,6,0.19,0.17,20.72,,1
5,17,7,0.37,0.33,11.98,,0
5,17,8,0.43,0.35,22.97,,0
5,17,9,0.38,0.3,0.0,,0
5,17,10,0.25,0.18,0.0,,0
5,17,11,0.31,0.23,0.0,,0
5,17,12,0.3,0.24,0.0,,0
5,17,13,0.29,0.23,0.0,,0
5,17,14,0.28,0.23,0.0,,0
5,17,15,0.34,0.27,0.0,,0
5,17,16,0.26,0.19,0.0,,0
5,17,17,0.34,0.27,15.7,,0
5,17,18,0.36,0.34,7.42,0.5425,1
5,17,19,0.4,0.38,19.97,,1
5,17,20,0.45,0.41,16.12,,1
5,17,21,0.43,0.4,10.92,,1
5,17,22,0.19,0.17,7.4,,0
5,17,23,0.15,0.14,16.49,,0
5,18,0,0.21,0.19,20.07,0.8667,1
5,18,1,0.17,0.15,17.09,,1
5,18,2,0.2,0.19,16.99,,0
5,18,3,0.18,0.16,18.88,0.8209,1
5,18,4,0.18,0.17,18.83,,0
5,18,5,0.24,0.23,18.47,0.3859,1
5,18,6,0.16,0.15,16.0,,1
5,18,7,0.47,0.41,16.19,,1
5,18,8,0.43,0.35,26.65,,0
5,18,9,0.42,0.3,22.59,0.2666,1
5,18,10,0.29,0.23,22.77,,0
5,18,11,0.31,0.24,16.21,,0
5,18,12,0.3,0.23,18.3,,0
5,18,13,0.32,0.23,23.84,,0
5,18,14,0.33,0.23,21.68,,0
5,18,15,0.27,0.2,16.55,,0
5,18,16,0.28,0.24,21.73,,0
5,18,17,0.29,0.25,18.63,,0
5,18,18,0.47,0.41,23.28,0.6387,1
5,18,19,0.35,0.31,15.5,,1
5,18,20,0.49,0.45,28.05,,1
5,18,21,0.41,0.35,16.31,,0
5,18,22,0.22,0.21,26.78,,0
5,18,23,0.23,0.2,21.14,0.6283,1
5,19,0,0.21,0.18,0.0,,1
5,19,1,0.18,0.17,0.0,,1
5,19,2,0.24,0.21,0.0,,1
5,19,3,0.17,0.15,0.0,,1
5,19,4,0.22,0.2,9.94,,0
5,19,5,0.15,0.13,0.0,0.2416,1
5,19,6,0.2,0.18,17.29,,1
5,19,7,0.36,0.33,18.33,,1
